trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3588,False,"{'a': 0.6, 'e': 0.027603983225773666}",20,11,18.382223653026763,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3589,False,"{'a': 0.6, 'e': 0.02757637924254789}",25,13,7.8366838561706444,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3590,False,"{'a': 0.6, 'e': 0.02754880286330534}",20,6,-18.863207056863015,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
3591,False,"{'a': 0.6, 'e': 0.02752125406044204}",20,6,22.35234374315982,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3592,False,"{'a': 0.6, 'e': 0.027493732806381597}",30,16,3.0091968072651056,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3593,False,"{'a': 0.6, 'e': 0.027466239073575215}",20,13,14.3833959778039,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3594,False,"{'a': 0.6, 'e': 0.027438772834501638}",20,16,8.574998967623372,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3595,False,"{'a': 0.6, 'e': 0.027411334061667136}",25,14,11.815493336784407,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3596,False,"{'a': 0.6, 'e': 0.02738392272760547}",25,16,21.30083405763108,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3597,False,"{'a': 0.6, 'e': 0.027356538804877865}",30,20,19.285089702196647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3598,False,"{'a': 0.6, 'e': 0.027329182266072987}",20,12,19.37143310748698,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3599,False,"{'a': 0.6, 'e': 0.027301853083806914}",30,16,25.864321276725736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3600,False,"{'a': 0.6, 'e': 0.027274551230723105}",30,16,15.940887685503279,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3601,False,"{'a': 0.6, 'e': 0.027247276679492383}",20,12,12.566648382627355,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3602,False,"{'a': 0.6, 'e': 0.02722002940281289}",20,8,19.742058532771306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3603,False,"{'a': 0.6, 'e': 0.02719280937341008}",30,18,20.978026870712895,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3604,False,"{'a': 0.6, 'e': 0.027165616564036668}",20,2,34.78936900210364,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3605,False,"{'a': 0.6, 'e': 0.02713845094747263}",30,24,10.698644382235482,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3606,False,"{'a': 0.6, 'e': 0.02711131249652516}",25,7,32.56420957687899,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3607,False,"{'a': 0.6, 'e': 0.027084201184028635}",20,4,26.76549801148946,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3608,False,"{'a': 0.6, 'e': 0.027057116982844603}",25,2,37.72399787581185,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3609,False,"{'a': 0.6, 'e': 0.02703005986586176}",20,14,11.647086092401265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3610,False,"{'a': 0.6, 'e': 0.027003029805995896}",35,24,21.756206515647083,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3611,False,"{'a': 0.6, 'e': 0.0269760267761899}",25,5,35.26550383951804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3612,False,"{'a': 0.6, 'e': 0.026949050749413714}",25,8,-10.247683708126527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3613,False,"{'a': 0.6, 'e': 0.026922101698664297}",25,16,17.64749743567437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3614,False,"{'a': 0.6, 'e': 0.026895179596965635}",20,8,-6.855611024846162,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
3615,False,"{'a': 0.6, 'e': 0.02686828441736867}",20,7,22.456189968722175,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3616,False,"{'a': 0.6, 'e': 0.0268414161329513}",20,11,15.115413463327563,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3617,False,"{'a': 0.6, 'e': 0.02681457471681835}",20,6,23.18018454616377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3618,False,"{'a': 0.6, 'e': 0.02678776014210153}",30,15,27.183055371835664,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3619,False,"{'a': 0.6, 'e': 0.026760972381959427}",20,16,5.635929316338383,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3620,False,"{'a': 0.6, 'e': 0.02673421140957747}",20,8,20.185674647522504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3621,False,"{'a': 0.6, 'e': 0.026707477198167892}",20,8,11.833440683111231,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3622,False,"{'a': 0.6, 'e': 0.026680769720969725}",20,11,18.067925159897122,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3623,False,"{'a': 0.6, 'e': 0.026654088951248753}",20,5,25.7768719505707,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3624,False,"{'a': 0.6, 'e': 0.026627434862297506}",20,8,-18.865143862596074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
3625,False,"{'a': 0.6, 'e': 0.026600807427435206}",25,13,13.81180509717617,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3626,False,"{'a': 0.6, 'e': 0.026574206620007774}",25,7,32.01188451470669,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3627,False,"{'a': 0.6, 'e': 0.026547632413387763}",20,9,22.179095158966373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3628,False,"{'a': 0.6, 'e': 0.026521084780974376}",25,14,21.748439747582548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3629,False,"{'a': 0.6, 'e': 0.026494563696193404}",20,6,23.09032467431325,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3630,False,"{'a': 0.6, 'e': 0.026468069132497208}",20,8,23.014250900231964,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3631,False,"{'a': 0.6, 'e': 0.02644160106336471}",20,12,17.151338696635513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3632,False,"{'a': 0.6, 'e': 0.026415159462301347}",25,14,-1.560771241374335,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3633,False,"{'a': 0.6, 'e': 0.026388744302839044}",30,22,14.837740877287057,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3634,False,"{'a': 0.6, 'e': 0.026362355558536207}",25,9,26.74846170264804,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3635,False,"{'a': 0.6, 'e': 0.02633599320297767}",25,13,23.059629347011402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3636,False,"{'a': 0.6, 'e': 0.026309657209774694}",25,8,33.07857939337165,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3637,False,"{'a': 0.6, 'e': 0.02628334755256492}",25,5,35.20010017475535,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3638,False,"{'a': 0.6, 'e': 0.026257064205012354}",20,16,6.7023889070955045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3639,False,"{'a': 0.6, 'e': 0.02623080714080734}",20,13,13.648058212021361,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3640,False,"{'a': 0.6, 'e': 0.026204576333666532}",20,5,24.348222659516974,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3641,False,"{'a': 0.6, 'e': 0.026178371757332865}",20,16,8.168286964256708,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3642,False,"{'a': 0.6, 'e': 0.026152193385575534}",20,9,21.52165968490894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3643,False,"{'a': 0.6, 'e': 0.026126041192189958}",20,14,10.177667601523453,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3644,False,"{'a': 0.6, 'e': 0.026099915150997768}",30,23,10.119468607536218,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3645,False,"{'a': 0.6, 'e': 0.02607381523584677}",25,10,26.786789957424396,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3646,False,"{'a': 0.6, 'e': 0.026047741420610924}",30,20,20.395609863529163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3647,False,"{'a': 0.6, 'e': 0.026021693679190314}",25,11,28.1760292135826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3648,False,"{'a': 0.6, 'e': 0.025995671985511122}",25,9,29.333151470905392,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3649,False,"{'a': 0.6, 'e': 0.025969676313525612}",25,14,20.994839296704377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3650,False,"{'a': 0.6, 'e': 0.025943706637212086}",30,17,28.26439441242714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3651,False,"{'a': 0.6, 'e': 0.025917762930574875}",20,15,9.862541455555366,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3652,False,"{'a': 0.6, 'e': 0.025891845167644298}",30,17,22.115000696881424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3653,False,"{'a': 0.6, 'e': 0.025865953322476654}",20,16,7.123619834274612,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3654,False,"{'a': 0.6, 'e': 0.025840087369154177}",30,15,31.498865789988514,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3655,False,"{'a': 0.6, 'e': 0.025814247281785024}",20,10,8.813273486423602,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3656,False,"{'a': 0.6, 'e': 0.02578843303450324}",30,18,18.2967752509521,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
3657,False,"{'a': 0.6, 'e': 0.025762644601468734}",30,15,30.733118455443,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3658,False,"{'a': 0.6, 'e': 0.025736881956867266}",20,4,25.04375040581292,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3659,False,"{'a': 0.6, 'e': 0.0257111450749104}",20,10,20.28725959796385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3660,False,"{'a': 0.6, 'e': 0.025685433929835487}",25,15,20.150166637712744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3661,False,"{'a': 0.6, 'e': 0.025659748495905653}",20,3,25.206653337136284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3662,False,"{'a': 0.6, 'e': 0.025634088747409748}",25,13,12.757291225599948,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3663,False,"{'a': 0.6, 'e': 0.02560845465866234}",20,2,32.569801704757296,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3664,False,"{'a': 0.6, 'e': 0.025582846204003674}",30,19,20.678214995295896,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3665,False,"{'a': 0.6, 'e': 0.025557263357799672}",20,10,19.93078960891955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3666,False,"{'a': 0.6, 'e': 0.025531706094441872}",30,13,33.64825837044147,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3667,False,"{'a': 0.6, 'e': 0.02550617438834743}",20,11,19.634393808028584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3668,False,"{'a': 0.6, 'e': 0.02548066821395908}",20,6,28.419882740456178,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3669,False,"{'a': 0.6, 'e': 0.025455187545745123}",20,13,11.571853055149123,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3670,False,"{'a': 0.6, 'e': 0.02542973235819938}",30,21,6.952924889555243,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
3671,False,"{'a': 0.6, 'e': 0.025404302625841178}",20,13,11.92290765320018,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3672,False,"{'a': 0.6, 'e': 0.025378898323215337}",20,10,21.883510173707855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3673,False,"{'a': 0.6, 'e': 0.025353519424892123}",30,21,19.024245393841785,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3674,False,"{'a': 0.6, 'e': 0.02532816590546723}",20,9,21.21466618012794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3675,False,"{'a': 0.6, 'e': 0.025302837739561764}",25,7,33.64371532224658,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3676,False,"{'a': 0.6, 'e': 0.0252775349018222}",20,10,18.54198118169961,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3677,False,"{'a': 0.6, 'e': 0.02525225736692038}",20,9,20.06159021461775,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3678,False,"{'a': 0.6, 'e': 0.025227005109553457}",30,22,14.555617578324828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3679,False,"{'a': 0.6, 'e': 0.025201778104443906}",20,12,-0.7473482352968488,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
3680,False,"{'a': 0.6, 'e': 0.02517657632633946}",20,14,11.009248790108908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3681,False,"{'a': 0.6, 'e': 0.025151399750013122}",25,0,21.64834571137375,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
3682,False,"{'a': 0.6, 'e': 0.025126248350263107}",30,13,30.23709906829624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3683,False,"{'a': 0.6, 'e': 0.025101122101912846}",20,11,18.719093997546743,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3684,False,"{'a': 0.6, 'e': 0.02507602097981093}",35,9,43.65357399899347,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3685,False,"{'a': 0.6, 'e': 0.02505094495883112}",20,9,20.348146074879253,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3686,False,"{'a': 0.6, 'e': 0.025025894013872292}",20,0,34.81895251379249,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3687,False,"{'a': 0.6, 'e': 0.025000868119858417}",30,16,25.239629118907825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3688,False,"{'a': 0.6, 'e': 0.02497586725173856}",20,12,5.39911807114411,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
3689,False,"{'a': 0.6, 'e': 0.02495089138448682}",20,7,26.12469822621006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3690,False,"{'a': 0.6, 'e': 0.024925940493102334}",30,20,15.205215826664764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3691,False,"{'a': 0.6, 'e': 0.024901014552609232}",25,16,15.603909247510197,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3692,False,"{'a': 0.6, 'e': 0.024876113538056622}",20,7,22.692766805966208,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3693,False,"{'a': 0.6, 'e': 0.024851237424518564}",20,15,8.669955430244407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3694,False,"{'a': 0.6, 'e': 0.024826386187094047}",20,13,13.955585972028844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3695,False,"{'a': 0.6, 'e': 0.024801559800906953}",20,8,21.19890002210069,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3696,False,"{'a': 0.6, 'e': 0.024776758241106048}",20,12,14.30495225567515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3697,False,"{'a': 0.6, 'e': 0.024751981482864942}",30,20,19.178590899791004,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3698,False,"{'a': 0.6, 'e': 0.024727229501382075}",20,16,8.607544668768742,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3699,False,"{'a': 0.6, 'e': 0.024702502271880693}",20,16,6.44827333609176,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3700,False,"{'a': 0.6, 'e': 0.02467779976960881}",25,16,19.263848861843417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3701,False,"{'a': 0.6, 'e': 0.024653121969839202}",20,15,7.63369032442126,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3702,False,"{'a': 0.6, 'e': 0.024628468847869366}",25,18,11.405581832999502,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3703,False,"{'a': 0.6, 'e': 0.024603840379021497}",25,15,20.46371350400146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3704,False,"{'a': 0.6, 'e': 0.024579236538642475}",30,17,12.489946915518285,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3705,False,"{'a': 0.6, 'e': 0.024554657302103832}",30,14,29.479976547896975,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3706,False,"{'a': 0.6, 'e': 0.024530102644801727}",25,7,33.585575465405284,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3707,False,"{'a': 0.6, 'e': 0.024505572542156927}",20,9,18.101839609960084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3708,False,"{'a': 0.6, 'e': 0.02448106696961477}",20,10,18.805411049507153,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3709,False,"{'a': 0.6, 'e': 0.024456585902645153}",20,9,20.90000778146962,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3710,False,"{'a': 0.6, 'e': 0.024432129316742508}",25,18,12.276323353771549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3711,False,"{'a': 0.6, 'e': 0.024407697187425765}",30,10,37.601412175144304,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3712,False,"{'a': 0.6, 'e': 0.024383289490238342}",20,16,9.589174355937155,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3713,False,"{'a': 0.6, 'e': 0.024358906200748102}",20,11,10.198316571082332,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
3714,False,"{'a': 0.6, 'e': 0.024334547294547353}",20,11,16.281396702259016,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3715,False,"{'a': 0.6, 'e': 0.024310212747252806}",20,8,8.64611499721316,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3716,False,"{'a': 0.6, 'e': 0.024285902534505553}",30,19,23.204610116975985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3717,False,"{'a': 0.6, 'e': 0.024261616631971048}",25,17,17.256356714026396,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3718,False,"{'a': 0.6, 'e': 0.024237355015339076}",30,14,31.618866811062222,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3719,False,"{'a': 0.6, 'e': 0.02421311766032374}",20,13,13.598873758813895,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3720,False,"{'a': 0.6, 'e': 0.024188904542663415}",25,13,23.567492569226943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3721,False,"{'a': 0.6, 'e': 0.02416471563812075}",30,16,28.475458923595504,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3722,False,"{'a': 0.6, 'e': 0.02414055092248263}",20,6,22.394248806251444,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3723,False,"{'a': 0.6, 'e': 0.02411641037156015}",20,10,22.527691155630457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3724,False,"{'a': 0.6, 'e': 0.024092293961188588}",30,4,43.53900475292747,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3725,False,"{'a': 0.6, 'e': 0.0240682016672274}",20,10,20.162644957641533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3726,False,"{'a': 0.6, 'e': 0.024044133465560173}",30,16,27.394503159161506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3727,False,"{'a': 0.6, 'e': 0.02402008933209461}",20,2,30.910931275406824,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3728,False,"{'a': 0.6, 'e': 0.023996069242762517}",20,16,7.853509992559846,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3729,False,"{'a': 0.6, 'e': 0.023972073173519754}",30,19,17.41787357199665,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3730,False,"{'a': 0.6, 'e': 0.023948101100346234}",30,24,11.701148710860172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3731,False,"{'a': 0.6, 'e': 0.023924152999245888}",20,13,-8.701843145813164,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
3732,False,"{'a': 0.6, 'e': 0.02390022884624664}",25,7,30.975505381543222,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3733,False,"{'a': 0.6, 'e': 0.023876328617400393}",20,6,23.90571053437364,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3734,False,"{'a': 0.6, 'e': 0.023852452288782994}",25,14,19.417224607893544,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3735,False,"{'a': 0.6, 'e': 0.023828599836494213}",20,12,15.081340360588344,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3736,False,"{'a': 0.6, 'e': 0.023804771236657717}",30,18,20.495578542362438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3737,False,"{'a': 0.6, 'e': 0.02378096646542106}",25,16,13.621607701372179,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3738,False,"{'a': 0.6, 'e': 0.023757185498955637}",30,13,33.90812913781465,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3739,False,"{'a': 0.6, 'e': 0.02373342831345668}",30,22,15.046993142713552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3740,False,"{'a': 0.6, 'e': 0.023709694885143226}",20,16,6.876419443467355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3741,False,"{'a': 0.6, 'e': 0.023685985190258083}",20,10,18.258204576531536,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3742,False,"{'a': 0.6, 'e': 0.023662299205067825}",30,21,19.449605957044913,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3743,False,"{'a': 0.6, 'e': 0.023638636905862757}",20,3,29.166774199027536,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3744,False,"{'a': 0.6, 'e': 0.023614998268956893}",30,19,23.142942856528922,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3745,False,"{'a': 0.6, 'e': 0.023591383270687938}",25,8,30.71913395900497,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3746,False,"{'a': 0.6, 'e': 0.02356779188741725}",25,17,15.272755521864452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3747,False,"{'a': 0.6, 'e': 0.023544224095529833}",30,16,28.877596337755367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3748,False,"{'a': 0.6, 'e': 0.023520679871434302}",25,11,25.72714445251431,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3749,False,"{'a': 0.6, 'e': 0.023497159191562866}",25,3,41.25133319657143,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3750,False,"{'a': 0.6, 'e': 0.023473662032371306}",25,14,18.03684424022075,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3751,False,"{'a': 0.6, 'e': 0.023450188370338933}",20,11,13.429528014623777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3752,False,"{'a': 0.6, 'e': 0.023426738181968595}",20,10,23.58119490071723,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3753,False,"{'a': 0.6, 'e': 0.023403311443786625}",25,10,33.98617004240119,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3754,False,"{'a': 0.6, 'e': 0.02337990813234284}",20,10,19.530249493912464,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3755,False,"{'a': 0.6, 'e': 0.023356528224210495}",20,14,12.955106329857193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3756,False,"{'a': 0.6, 'e': 0.023333171695986286}",25,15,21.34581763374324,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3757,False,"{'a': 0.6, 'e': 0.023309838524290298}",20,9,20.729974520761132,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3758,False,"{'a': 0.6, 'e': 0.02328652868576601}",25,1,36.874173687956365,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3759,False,"{'a': 0.6, 'e': 0.023263242157080245}",25,19,11.628398966477208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3760,False,"{'a': 0.6, 'e': 0.023239978914923163}",30,12,35.406828234043246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3761,False,"{'a': 0.6, 'e': 0.02321673893600824}",20,13,11.631102130851293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3762,False,"{'a': 0.6, 'e': 0.02319352219707223}",20,13,11.424363106958278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3763,False,"{'a': 0.6, 'e': 0.02317032867487516}",30,16,24.911476037545384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3764,False,"{'a': 0.6, 'e': 0.023147158346200285}",35,0,51.36146041042991,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
3765,False,"{'a': 0.6, 'e': 0.023124011187854083}",30,12,35.16929057662417,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3766,False,"{'a': 0.6, 'e': 0.02310088717666623}",25,11,27.088084663730218,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3767,False,"{'a': 0.6, 'e': 0.023077786289489564}",30,12,31.922612741666715,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3768,False,"{'a': 0.6, 'e': 0.023054708503200076}",20,10,6.43177954976885,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3769,False,"{'a': 0.6, 'e': 0.023031653794696873}",25,16,16.0045462459629,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3770,False,"{'a': 0.6, 'e': 0.023008622140902178}",35,19,25.05549361236794,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
